char_id,era,strength,gender,final_age,final_asset,final_health,final_happiness,final_status,final_humanity,peak_brain,peak_body,peak_social,peak_sense,peak_luck,death_cause,reached_age_80,bankrupt,events_fired
sim_582,令和,肉体,女,88,4250000,3,100,34,0,5,92,10,9,8,寿命,1,0,88
sim_583,令和,頭脳,男,81,3200000,0,100,33,0,84,5,15,12,14,病死,1,0,81
sim_584,平成,肉体,女,89,3820000,3,100,34,0,5,89,14,11,8,寿命,1,0,89
sim_585,昭和,肉体,男,85,2050000,7,100,34,0,12,89,9,13,5,寿命,1,0,85
sim_586,平成,肉体,男,81,2780000,29,100,33,0,11,82,7,8,10,寿命,1,0,81
sim_587,近未来,センス,男,80,6400000,0,100,33,0,7,8,15,78,10,病死,1,0,80
sim_588,近未来,コミュ,男,84,7320000,0,100,33,0,7,6,88,12,12,病死,1,0,84
sim_589,令和,肉体,男,79,2900000,31,100,33,0,10,85,5,5,15,寿命,0,0,79
sim_590,令和,頭脳,男,81,3200000,0,100,33,0,87,14,15,10,15,病死,1,0,81
sim_591,近未来,センス,女,83,7090000,0,100,33,0,10,5,8,81,8,病死,1,0,83
sim_592,平成,運,男,81,2780000,0,100,33,50,12,15,14,15,48,病死,1,0,81
sim_593,近未来,頭脳,女,83,7090000,0,100,33,0,86,13,7,11,15,病死,1,0,83
sim_594,昭和,運,男,84,1970000,0,100,33,50,7,13,11,7,54,病死,1,0,84
sim_595,昭和,頭脳,男,66,530000,50,100,32,0,72,6,12,9,7,老衰,0,0,66
sim_596,昭和,頭脳,女,79,1570000,2,100,33,0,79,10,5,13,9,寿命,0,0,79
sim_597,令和,肉体,男,89,4400000,0,100,34,0,8,84,9,10,10,病死,1,0,89
sim_598,昭和,運,女,79,1570000,0,100,33,50,11,15,15,14,57,病死,0,0,79
sim_599,昭和,センス,女,79,1570000,10,100,33,0,9,7,5,79,8,寿命,0,0,79
sim_600,令和,肉体,女,92,4850000,0,100,34,0,8,88,7,15,10,病死,1,0,92
sim_601,令和,肉体,女,88,4250000,0,100,34,0,13,89,11,10,10,病死,1,0,88
sim_602,昭和,センス,男,72,1010000,40,100,32,0,10,15,8,80,9,寿命,0,0,72
sim_603,平成,運,男,80,2650000,0,100,33,50,9,6,7,6,51,病死,1,0,80
sim_604,近未来,頭脳,女,73,4790000,32,100,33,0,79,5,12,9,10,老衰,0,0,73
sim_605,平成,肉体,女,78,2390000,45,100,33,0,7,77,14,10,7,寿命,0,0,78
sim_606,平成,コミュ,男,81,2780000,0,100,33,0,10,11,84,8,5,病死,1,0,81
sim_607,令和,運,男,79,2900000,0,100,33,50,6,15,7,14,48,病死,0,0,79
sim_608,平成,頭脳,男,81,2780000,0,100,33,0,90,13,7,13,11,病死,1,0,81
sim_609,昭和,頭脳,男,73,1090000,28,100,33,0,77,10,11,7,6,寿命,0,0,73
sim_610,令和,肉体,男,89,4400000,0,100,34,0,8,82,10,14,8,病死,1,0,89
sim_611,平成,運,女,72,1610000,37,100,32,50,10,7,7,7,45,老衰,0,0,72
sim_612,昭和,頭脳,女,75,1250000,24,100,33,0,85,10,11,14,15,寿命,0,0,75
sim_613,昭和,頭脳,女,82,1810000,2,100,33,0,81,15,15,7,10,寿命,1,0,82
sim_614,平成,センス,男,81,2780000,8,100,33,0,14,8,14,81,7,寿命,1,0,81
sim_615,近未来,運,女,81,6630000,0,100,33,50,14,15,14,14,58,病死,1,0,81
sim_616,平成,肉体,女,83,3040000,23,100,33,0,14,74,14,7,5,寿命,1,0,83
sim_617,令和,センス,女,83,3500000,0,100,33,0,12,13,6,84,9,病死,1,0,83
sim_618,平成,センス,女,76,2130000,22,100,33,0,15,8,15,79,11,寿命,0,0,76
sim_619,近未来,頭脳,男,81,6630000,0,100,33,0,88,14,13,13,6,病死,1,0,81
sim_620,昭和,肉体,女,77,1410000,42,100,33,0,10,70,10,6,5,寿命,0,0,77
sim_621,昭和,肉体,男,84,1970000,19,100,33,0,6,81,9,15,14,寿命,1,0,84
sim_622,令和,頭脳,男,80,3050000,0,100,33,0,83,12,10,12,13,病死,1,0,80
sim_623,昭和,コミュ,女,79,1570000,16,100,33,0,5,13,82,14,14,寿命,0,0,79
sim_624,平成,肉体,女,88,3690000,0,100,34,0,14,90,13,9,11,病死,1,0,88
sim_625,令和,頭脳,男,83,3500000,0,100,33,0,77,6,8,5,7,病死,1,0,83
sim_626,昭和,コミュ,女,77,1410000,22,100,33,0,15,5,78,8,13,寿命,0,0,77
sim_627,平成,運,男,81,2780000,0,100,33,50,8,8,6,10,61,病死,1,0,81
sim_628,令和,センス,女,81,3200000,0,100,33,0,6,15,15,90,8,病死,1,0,81
sim_629,平成,コミュ,男,84,3170000,8,100,33,0,13,13,86,9,15,寿命,1,0,84
sim_630,昭和,肉体,女,82,1810000,21,100,33,0,5,86,8,12,14,寿命,1,0,82
sim_631,昭和,運,女,80,1650000,0,100,33,50,10,7,13,6,60,病死,1,0,80
sim_632,令和,肉体,女,94,5150000,0,100,34,0,13,77,15,6,9,病死,1,0,94
sim_633,昭和,運,女,82,1810000,0,100,33,50,12,15,12,15,60,病死,1,0,82
sim_634,近未来,コミュ,男,84,7320000,0,100,33,0,11,11,92,15,5,病死,1,0,84
sim_635,近未来,頭脳,男,84,7320000,0,100,33,0,79,5,10,15,7,病死,1,0,84
sim_636,令和,頭脳,女,81,3200000,0,100,33,0,84,15,15,11,9,病死,1,0,81
sim_637,昭和,運,男,84,1970000,0,100,33,50,9,5,6,15,57,病死,1,0,84
sim_638,近未来,センス,女,83,7090000,0,100,33,0,15,6,12,86,6,病死,1,0,83
sim_639,平成,運,女,84,3170000,0,100,33,50,5,12,5,15,58,病死,1,0,84
sim_640,近未来,センス,男,83,7090000,0,100,33,0,11,9,10,83,14,病死,1,0,83
sim_641,平成,肉体,女,87,3560000,9,100,34,0,14,83,7,10,12,寿命,1,0,87
sim_642,平成,頭脳,女,80,2650000,0,100,33,0,82,7,5,14,6,病死,1,0,80
sim_643,近未来,運,男,80,6400000,0,100,33,50,8,13,5,5,54,病死,1,0,80
sim_644,平成,頭脳,男,81,2780000,0,100,33,0,89,15,13,12,5,病死,1,0,81
sim_645,平成,肉体,男,74,1870000,47,100,33,0,13,79,15,15,6,老衰,0,0,74
sim_646,平成,センス,男,82,2910000,0,100,33,0,6,10,13,87,5,病死,1,0,82
sim_647,平成,運,女,84,3170000,0,100,33,50,5,8,7,7,53,病死,1,0,84
sim_648,令和,運,女,82,3350000,0,100,33,50,6,12,5,15,54,病死,1,0,82
sim_649,令和,コミュ,女,7,50000,100,80,29,0,15,15,29,6,8,老衰,0,0,7
sim_650,令和,コミュ,男,80,3050000,0,100,33,0,15,11,80,8,14,病死,1,0,80
sim_651,平成,肉体,女,68,1090000,67,100,32,0,14,74,7,14,11,老衰,0,0,68
sim_652,昭和,頭脳,男,75,1250000,26,100,33,0,83,10,15,9,5,寿命,0,0,75
sim_653,近未来,運,男,81,6630000,0,100,33,50,14,11,10,10,58,病死,1,0,81
sim_654,昭和,頭脳,女,84,1970000,0,100,33,0,86,11,9,12,5,病死,1,0,84
sim_655,近未来,肉体,女,90,8700000,0,100,34,0,15,89,5,9,14,病死,1,0,90
sim_656,昭和,コミュ,女,76,1330000,18,100,33,0,9,9,87,10,10,寿命,0,0,76
sim_657,令和,コミュ,女,81,3200000,0,100,33,0,8,14,89,5,11,病死,1,0,81
sim_658,令和,センス,女,80,3050000,0,100,33,0,9,11,10,84,6,病死,1,0,80
sim_659,昭和,コミュ,女,82,1810000,0,100,33,0,7,5,88,9,5,病死,1,0,82
sim_660,昭和,センス,男,72,1010000,36,100,32,0,14,12,14,74,6,寿命,0,0,72
sim_661,令和,肉体,女,91,4700000,0,100,34,0,12,81,15,10,8,病死,1,0,91
sim_662,近未来,センス,男,85,7550000,0,100,34,0,15,11,10,74,11,病死,1,0,85
sim_663,令和,肉体,女,89,4400000,0,100,34,0,13,89,14,6,9,病死,1,0,89
sim_664,昭和,肉体,女,84,1970000,23,100,33,0,7,82,8,7,6,寿命,1,0,84
sim_665,令和,頭脳,女,81,3200000,0,100,33,0,86,15,15,15,15,病死,1,0,81
sim_666,昭和,センス,男,76,1330000,18,100,33,0,11,6,15,83,14,寿命,0,0,76
sim_667,近未来,頭脳,男,81,6630000,0,100,33,0,82,5,12,11,13,病死,1,0,81
sim_668,昭和,肉体,男,88,2290000,0,100,34,0,5,96,14,8,7,病死,1,0,88
sim_669,平成,肉体,男,92,4210000,0,100,34,0,13,82,8,12,8,病死,1,0,92
sim_670,令和,運,男,83,3500000,0,100,33,50,15,15,14,10,51,病死,1,0,83
sim_671,令和,コミュ,女,80,3050000,0,100,33,0,7,14,93,7,12,病死,1,0,80
sim_672,近未来,センス,男,80,6400000,0,100,33,0,12,12,12,86,5,病死,1,0,80
sim_673,近未来,頭脳,女,81,6630000,0,100,33,0,78,11,13,12,14,病死,1,0,81
sim_674,令和,頭脳,女,81,3200000,0,100,33,0,82,5,10,13,11,病死,1,0,81
sim_675,平成,運,女,83,3040000,0,100,33,50,11,13,9,14,58,病死,1,0,83
sim_676,近未来,頭脳,男,81,6630000,0,100,33,0,86,14,9,11,15,病死,1,0,81
sim_677,昭和,肉体,女,89,2370000,1,100,34,0,8,84,7,8,10,寿命,1,0,89
sim_678,昭和,運,女,82,1810000,0,100,33,50,10,7,13,6,53,病死,1,0,82
sim_679,昭和,コミュ,女,84,1970000,0,100,33,0,6,14,91,11,10,病死,1,0,84
sim_680,近未来,運,女,81,6630000,0,100,33,50,14,14,12,9,60,病死,1,0,81
sim_681,令和,運,男,84,3650000,0,100,33,50,6,5,10,5,63,病死,1,0,84
sim_682,令和,センス,男,81,3200000,0,100,33,0,9,5,11,91,7,病死,1,0,81
sim_683,令和,肉体,男,90,4550000,0,100,34,0,11,96,10,15,7,病死,1,0,90
sim_684,平成,センス,男,86,3430000,0,100,34,0,7,9,9,76,10,病死,1,0,86
sim_685,昭和,頭脳,女,81,1730000,0,100,33,0,82,8,14,13,12,病死,1,0,81
sim_686,平成,肉体,女,14,50000,100,98,28,0,12,31,11,11,12,老衰,0,0,14
sim_687,平成,頭脳,女,77,2260000,27,100,33,0,77,12,6,6,11,寿命,0,0,77
sim_688,令和,肉体,男,91,4700000,0,100,34,0,9,86,14,12,9,病死,1,0,91
sim_689,昭和,運,男,80,1650000,0,100,33,50,8,8,10,9,61,病死,1,0,80
sim_690,昭和,コミュ,男,73,1090000,28,100,33,0,5,11,83,15,11,寿命,0,0,73
sim_691,平成,運,男,79,2520000,9,100,33,50,8,7,13,15,57,寿命,0,0,79
sim_692,昭和,肉体,女,82,1810000,21,100,33,0,13,82,12,11,12,寿命,1,0,82
sim_693,令和,センス,女,73,2000000,35,100,33,0,8,6,11,75,9,老衰,0,0,73
sim_694,平成,センス,女,80,2650000,0,100,33,0,14,9,7,90,13,病死,1,0,80
sim_695,昭和,運,男,79,1570000,14,100,33,50,11,5,12,9,57,寿命,0,0,79
sim_696,平成,運,男,82,2910000,0,100,33,50,9,10,11,12,56,病死,1,0,82
sim_697,昭和,運,男,48,50000,97,100,30,37,10,14,6,11,44,老衰,0,0,48
sim_698,平成,肉体,女,89,3820000,0,100,34,0,12,88,10,10,15,病死,1,0,89
sim_699,平成,運,男,83,3040000,0,100,33,50,13,5,12,11,54,病死,1,0,83
sim_700,昭和,頭脳,女,80,1650000,9,100,33,0,77,9,10,11,14,寿命,1,0,80
sim_701,近未来,運,男,80,6400000,0,100,33,50,15,6,14,8,61,病死,1,0,80
sim_702,平成,肉体,女,88,3690000,13,100,34,0,10,74,11,14,14,寿命,1,0,88
sim_703,平成,センス,女,80,2650000,0,100,33,0,12,13,14,87,7,病死,1,0,80
sim_704,近未来,肉体,女,87,8010000,0,100,34,0,12,90,14,9,9,病死,1,0,87
sim_705,平成,センス,男,80,2650000,0,100,33,0,6,15,14,83,11,病死,1,0,80
sim_706,令和,肉体,女,87,4100000,0,100,34,0,9,90,10,9,10,病死,1,0,87
sim_707,昭和,コミュ,男,81,1730000,6,100,33,0,7,11,84,8,7,寿命,1,0,81
sim_708,令和,コミュ,女,80,3050000,0,100,33,0,15,14,87,14,15,病死,1,0,80
sim_709,平成,センス,女,81,2780000,0,100,33,0,5,11,5,88,5,病死,1,0,81
sim_710,平成,頭脳,男,76,2130000,23,100,33,0,81,8,14,5,13,寿命,0,0,76
sim_711,平成,運,男,84,3170000,0,100,33,50,9,14,7,12,48,病死,1,0,84
sim_712,昭和,運,男,80,1650000,5,100,33,50,15,14,11,9,52,寿命,1,0,80
sim_713,令和,頭脳,女,82,3350000,0,100,33,0,83,5,14,7,15,病死,1,0,82
sim_714,昭和,頭脳,男,79,1570000,0,100,33,0,80,7,6,7,8,病死,0,0,79
sim_715,近未来,頭脳,男,82,6860000,0,100,33,0,91,15,11,6,15,病死,1,0,82
sim_716,令和,運,男,86,3950000,0,100,34,50,8,11,12,14,62,病死,1,0,86
sim_717,近未来,肉体,女,87,8010000,0,100,34,0,6,87,11,8,15,病死,1,0,87
sim_718,昭和,肉体,男,81,1730000,31,100,33,0,15,84,5,12,8,寿命,1,0,81
sim_719,平成,運,女,81,2780000,0,100,33,50,13,11,12,14,57,病死,1,0,81
sim_720,平成,センス,男,78,2390000,0,100,33,0,14,12,11,86,8,病死,0,0,78
sim_721,近未来,センス,男,81,6630000,0,100,33,0,9,13,12,86,9,病死,1,0,81
sim_722,昭和,センス,男,19,50000,100,100,28,0,13,5,7,33,5,老衰,0,0,19
sim_723,昭和,運,女,81,1730000,0,100,33,50,8,9,8,12,55,病死,1,0,81
sim_724,近未来,頭脳,女,81,6630000,0,100,33,0,90,11,9,7,8,病死,1,0,81
sim_725,昭和,運,女,82,1810000,0,100,33,50,9,5,12,11,61,病死,1,0,82
sim_726,平成,肉体,女,89,3820000,0,100,34,0,13,90,15,9,11,病死,1,0,89
sim_727,令和,肉体,男,90,4550000,0,100,34,0,8,82,10,13,8,病死,1,0,90
sim_728,平成,センス,女,79,2520000,0,100,33,0,14,5,9,92,9,病死,0,0,79
sim_729,平成,肉体,男,90,3950000,0,100,34,0,9,84,14,8,12,病死,1,0,90
sim_730,近未来,頭脳,男,83,7090000,0,100,33,0,83,11,10,5,11,病死,1,0,83
sim_731,昭和,センス,男,77,1410000,22,100,33,0,5,10,6,80,13,寿命,0,0,77
sim_732,平成,センス,男,82,2910000,0,100,33,0,5,6,12,86,10,病死,1,0,82
sim_733,平成,頭脳,男,81,2780000,2,100,33,0,88,5,15,7,6,寿命,1,0,81
sim_734,令和,頭脳,女,80,3050000,0,100,33,0,81,6,7,11,8,病死,1,0,80
sim_735,昭和,センス,男,81,1730000,0,100,33,0,6,7,8,91,11,病死,1,0,81
sim_736,昭和,センス,男,71,930000,36,100,32,0,13,6,6,68,10,寿命,0,0,71
sim_737,昭和,肉体,男,84,1970000,17,100,33,0,11,79,10,12,5,寿命,1,0,84
sim_738,令和,運,男,80,3050000,0,100,33,50,12,9,9,7,55,病死,1,0,80
sim_739,近未来,肉体,女,89,8470000,0,100,34,0,9,84,10,9,8,病死,1,0,89
sim_740,昭和,センス,女,81,1730000,0,100,33,0,9,9,11,90,6,病死,1,0,81
sim_741,近未来,センス,女,83,7090000,0,100,33,0,7,11,9,88,6,病死,1,0,83
sim_742,昭和,運,男,81,1730000,0,100,33,50,9,13,9,15,61,病死,1,0,81
sim_743,昭和,肉体,男,83,1890000,17,100,33,0,9,86,5,5,8,寿命,1,0,83
sim_744,昭和,コミュ,男,76,1330000,25,100,33,0,12,15,81,7,10,寿命,0,0,76
sim_745,令和,肉体,男,89,4400000,0,100,34,0,7,90,10,10,15,病死,1,0,89
sim_746,令和,運,女,81,3200000,0,100,33,50,8,11,14,13,62,病死,1,0,81
sim_747,昭和,肉体,女,82,1810000,31,100,33,0,8,83,9,7,8,寿命,1,0,82
sim_748,平成,肉体,女,89,3820000,0,100,34,0,10,91,9,9,13,病死,1,0,89
sim_749,平成,センス,女,82,2910000,0,100,33,0,9,11,10,87,6,病死,1,0,82
sim_750,近未来,頭脳,女,81,6630000,0,100,33,0,81,5,7,11,15,病死,1,0,81
sim_751,平成,運,男,81,2780000,0,100,33,50,10,7,7,8,57,病死,1,0,81
sim_752,近未来,頭脳,女,82,6860000,0,100,33,0,83,8,15,6,7,病死,1,0,82
sim_753,近未来,センス,男,81,6630000,0,100,33,0,14,8,13,83,9,病死,1,0,81
sim_754,平成,頭脳,女,82,2910000,0,100,33,0,84,8,15,13,15,病死,1,0,82
sim_755,昭和,頭脳,男,77,1410000,21,100,33,0,78,9,8,14,13,寿命,0,0,77
sim_756,昭和,運,男,82,1810000,7,100,33,50,7,13,14,7,52,寿命,1,0,82
sim_757,近未来,運,女,81,6630000,0,100,33,50,8,8,10,14,55,病死,1,0,81
sim_758,昭和,肉体,男,82,1810000,31,100,33,0,7,78,9,15,14,寿命,1,0,82
sim_759,近未来,センス,男,80,6400000,0,100,33,0,12,10,14,88,12,病死,1,0,80
sim_760,令和,センス,男,81,3200000,0,100,33,0,10,8,8,91,15,病死,1,0,81
sim_761,令和,肉体,女,87,4100000,15,100,34,0,15,85,8,13,12,寿命,1,0,87
sim_762,平成,センス,男,80,2650000,0,100,33,0,8,14,6,91,8,病死,1,0,80
sim_763,平成,肉体,男,75,2000000,46,100,33,0,5,83,15,12,11,老衰,0,0,75
sim_764,近未来,頭脳,男,82,6860000,0,100,33,0,80,6,5,11,9,病死,1,0,82
sim_765,近未来,頭脳,男,81,6630000,0,100,33,0,82,6,14,13,12,病死,1,0,81
sim_766,平成,コミュ,男,80,2650000,0,100,33,0,8,13,84,14,9,病死,1,0,80
sim_767,昭和,コミュ,女,78,1490000,12,100,33,0,13,9,81,6,11,寿命,0,0,78
sim_768,令和,センス,女,74,2150000,28,100,33,0,10,11,6,83,15,老衰,0,0,74
sim_769,昭和,コミュ,男,79,1570000,0,100,33,0,10,6,94,12,11,病死,0,0,79
sim_770,令和,肉体,女,89,4400000,0,100,34,0,7,89,8,6,5,病死,1,0,89
sim_771,平成,肉体,男,92,4210000,0,100,34,0,9,90,14,6,5,病死,1,0,92
sim_772,令和,頭脳,男,78,2750000,15,100,33,0,81,11,10,7,9,寿命,0,0,78
sim_773,近未来,運,女,69,3870000,43,100,32,46,6,14,12,5,50,老衰,0,0,69
sim_774,昭和,運,男,80,1650000,0,100,33,50,10,5,7,15,51,病死,1,0,80
sim_775,平成,運,女,80,2650000,0,100,33,50,6,8,5,8,56,病死,1,0,80
sim_776,昭和,コミュ,女,80,1650000,5,100,33,0,15,9,85,6,11,寿命,1,0,80
sim_777,昭和,センス,男,81,1730000,15,100,33,0,10,11,14,77,5,寿命,1,0,81
sim_778,令和,センス,男,83,3500000,0,100,33,0,10,9,7,80,5,病死,1,0,83
sim_779,平成,頭脳,女,81,2780000,0,100,33,0,85,15,5,11,12,病死,1,0,81
sim_780,昭和,運,女,82,1810000,1,100,33,50,11,9,12,13,51,寿命,1,0,82
sim_781,平成,肉体,男,89,3820000,0,100,34,0,15,89,8,15,11,病死,1,0,89
sim_782,令和,頭脳,男,80,3050000,0,100,33,0,91,9,9,6,8,病死,1,0,80
sim_783,近未来,コミュ,女,82,6860000,0,100,33,0,13,12,83,6,12,病死,1,0,82
sim_784,近未来,運,男,81,6630000,0,100,33,50,7,14,6,11,57,病死,1,0,81
sim_785,平成,肉体,女,85,3300000,21,100,34,0,8,78,8,13,15,寿命,1,0,85
sim_786,令和,頭脳,女,84,3650000,0,100,33,0,93,9,15,13,10,病死,1,0,84
sim_787,令和,頭脳,男,82,3350000,0,100,33,0,81,14,8,13,12,病死,1,0,82
sim_788,昭和,頭脳,女,82,1810000,0,100,33,0,86,7,15,5,12,病死,1,0,82
sim_789,昭和,センス,男,30,50000,100,100,29,0,5,10,14,41,12,老衰,0,0,30
sim_790,昭和,頭脳,女,80,1650000,0,100,33,0,85,10,8,9,6,病死,1,0,80
sim_791,令和,センス,男,82,3350000,0,100,33,0,15,11,7,78,13,病死,1,0,82
sim_792,平成,頭脳,女,80,2650000,17,100,33,0,86,7,6,8,6,寿命,1,0,80
sim_793,平成,運,女,79,2520000,0,100,33,50,5,13,10,12,53,病死,0,0,79
sim_794,昭和,肉体,女,72,1010000,55,100,32,0,6,79,8,15,8,老衰,0,0,72
sim_795,近未来,頭脳,男,77,5710000,7,100,33,0,89,15,11,13,12,老衰,0,0,77
sim_796,近未来,運,男,83,7090000,0,100,33,50,7,12,7,15,61,病死,1,0,83
sim_797,平成,コミュ,男,79,2520000,0,100,33,0,7,8,93,6,5,病死,0,0,79
sim_798,昭和,肉体,男,81,1730000,25,100,33,0,13,92,14,13,12,寿命,1,0,81
sim_799,令和,肉体,男,79,2900000,35,100,33,0,5,89,5,8,14,寿命,0,0,79
sim_800,平成,運,男,80,2650000,0,100,33,50,13,9,8,13,60,病死,1,0,80
sim_801,令和,センス,男,79,2900000,13,100,33,0,13,15,15,82,5,寿命,0,0,79
sim_802,近未来,頭脳,女,81,6630000,0,100,33,0,86,10,6,11,9,病死,1,0,81
sim_803,近未来,コミュ,男,82,6860000,0,100,33,0,15,14,83,14,13,病死,1,0,82
sim_804,近未来,センス,女,83,7090000,0,100,33,0,5,11,10,82,6,病死,1,0,83
sim_805,近未来,コミュ,女,82,6860000,0,100,33,0,12,10,87,10,10,病死,1,0,82
sim_806,令和,コミュ,男,81,3200000,0,100,33,0,15,8,83,12,11,病死,1,0,81
sim_807,平成,肉体,男,87,3560000,5,100,34,0,7,86,11,7,9,寿命,1,0,87
sim_808,昭和,コミュ,男,37,50000,98,100,30,0,12,12,53,8,5,老衰,0,0,37
sim_809,近未来,運,女,74,5020000,16,100,33,50,7,7,12,13,58,老衰,0,0,74
sim_810,近未来,運,男,82,6860000,0,100,33,50,6,15,13,12,57,病死,1,0,82
sim_811,令和,頭脳,男,82,3350000,0,100,33,0,84,8,7,15,10,病死,1,0,82
sim_812,令和,運,男,80,3050000,0,100,33,50,12,5,9,11,54,病死,1,0,80
sim_813,近未来,頭脳,女,83,7090000,0,100,33,0,86,10,14,10,8,病死,1,0,83
sim_814,近未来,コミュ,男,81,6630000,0,100,33,0,11,14,83,7,15,病死,1,0,81
sim_815,令和,センス,男,80,3050000,0,100,33,0,10,11,8,82,13,病死,1,0,80
sim_816,近未来,肉体,男,31,350000,100,100,29,0,5,41,12,5,8,老衰,0,0,31
sim_817,平成,コミュ,女,81,2780000,11,100,33,0,8,9,84,5,14,寿命,1,0,81
sim_818,令和,肉体,男,63,500000,80,100,32,0,15,64,12,11,14,老衰,0,0,63
sim_819,平成,センス,女,81,2780000,0,100,33,0,10,13,11,90,8,病死,1,0,81
sim_820,平成,頭脳,男,82,2910000,0,100,33,0,80,11,9,6,15,病死,1,0,82
sim_821,令和,肉体,女,91,4700000,7,100,34,0,15,86,6,15,15,寿命,1,0,91
sim_822,平成,コミュ,女,76,2130000,30,100,33,0,8,14,78,5,14,寿命,0,0,76
sim_823,昭和,センス,男,77,1410000,8,100,33,0,8,8,6,86,8,寿命,0,0,77
sim_824,昭和,コミュ,男,78,1490000,0,100,33,0,13,12,89,15,8,病死,0,0,78
sim_825,昭和,運,女,84,1970000,0,100,33,50,15,7,7,5,55,病死,1,0,84
sim_826,昭和,コミュ,男,80,1650000,8,100,33,0,13,10,84,11,12,寿命,1,0,80
sim_827,近未来,頭脳,女,80,6400000,0,100,33,0,92,6,13,14,7,病死,1,0,80
sim_828,平成,運,男,84,3170000,0,100,33,50,13,15,14,9,55,病死,1,0,84
sim_829,令和,頭脳,男,82,3350000,0,100,33,0,79,12,10,6,11,病死,1,0,82
sim_830,昭和,運,女,82,1810000,0,100,33,50,7,14,6,12,53,病死,1,0,82
sim_831,平成,肉体,男,88,3690000,11,100,34,0,5,87,5,12,13,寿命,1,0,88
sim_832,令和,肉体,男,88,4250000,7,100,34,0,10,73,15,10,14,寿命,1,0,88
sim_833,平成,肉体,女,69,1220000,62,100,32,0,9,71,15,15,9,老衰,0,0,69
sim_834,昭和,センス,男,80,1650000,0,100,33,0,8,10,15,80,5,病死,1,0,80
sim_835,令和,コミュ,男,82,3350000,0,100,33,0,15,11,88,14,8,病死,1,0,82
sim_836,昭和,コミュ,女,79,1570000,0,100,33,0,12,13,87,12,15,病死,0,0,79
sim_837,平成,センス,女,80,2650000,0,100,33,0,13,10,9,88,14,病死,1,0,80
sim_838,平成,コミュ,女,81,2780000,0,100,33,0,9,13,84,6,9,病死,1,0,81
sim_839,昭和,肉体,女,84,1970000,21,100,33,0,5,85,7,11,8,寿命,1,0,84
sim_840,令和,コミュ,男,84,3650000,0,100,33,0,14,12,85,13,12,病死,1,0,84
sim_841,平成,コミュ,女,55,50000,91,100,31,0,14,14,62,6,9,老衰,0,0,55
sim_842,近未来,頭脳,女,82,6860000,0,100,33,0,74,11,14,10,9,病死,1,0,82
sim_843,近未来,センス,女,81,6630000,0,100,33,0,14,11,10,88,12,病死,1,0,81
sim_844,平成,運,女,85,3300000,0,100,34,50,10,10,6,8,54,病死,1,0,85
sim_845,近未来,肉体,女,58,1700000,93,100,31,0,14,67,6,7,5,老衰,0,0,58
sim_846,平成,コミュ,男,80,2650000,0,100,33,0,15,14,83,8,8,病死,1,0,80
sim_847,平成,運,女,77,2260000,4,100,33,50,10,10,8,14,54,寿命,0,0,77
sim_848,近未来,頭脳,男,80,6400000,0,100,33,0,78,15,10,12,12,病死,1,0,80
sim_849,昭和,肉体,男,82,1810000,29,100,33,0,13,78,12,11,14,寿命,1,0,82
sim_850,昭和,運,男,78,1490000,0,100,33,50,10,13,13,10,59,病死,0,0,78
sim_851,昭和,センス,男,63,290000,57,100,32,0,8,15,14,66,10,老衰,0,0,63
sim_852,昭和,センス,女,81,1730000,0,100,33,0,5,12,7,85,12,病死,1,0,81
sim_853,平成,頭脳,女,81,2780000,0,100,33,0,83,9,13,15,12,病死,1,0,81
sim_854,令和,運,女,82,3350000,0,100,33,50,12,12,15,6,50,病死,1,0,82
sim_855,近未来,運,男,80,6400000,0,100,33,50,7,11,12,11,58,病死,1,0,80
sim_856,令和,頭脳,男,81,3200000,0,100,33,0,84,9,5,10,14,病死,1,0,81
sim_857,平成,肉体,男,8,50000,100,78,29,0,12,26,11,7,11,老衰,0,0,8
sim_858,平成,運,男,81,2780000,0,100,33,50,9,10,11,13,61,病死,1,0,81
sim_859,昭和,センス,男,80,1650000,0,100,33,0,11,11,11,78,8,病死,1,0,80
sim_860,近未来,センス,女,81,6630000,0,100,33,0,9,5,12,79,7,病死,1,0,81
sim_861,令和,センス,男,82,3350000,0,100,33,0,11,15,12,85,13,病死,1,0,82
sim_862,令和,コミュ,女,82,3350000,0,100,33,0,5,7,88,13,5,病死,1,0,82
sim_863,昭和,頭脳,男,81,1730000,2,100,33,0,87,12,11,13,13,寿命,1,0,81
sim_864,平成,頭脳,女,81,2780000,0,100,33,0,86,9,5,14,5,病死,1,0,81
sim_865,平成,頭脳,女,81,2780000,0,100,33,0,87,14,7,14,10,病死,1,0,81
sim_866,昭和,運,男,78,1490000,0,100,33,50,13,8,15,13,54,病死,0,0,78
sim_867,近未来,コミュ,男,81,6630000,0,100,33,0,12,6,86,5,7,病死,1,0,81
sim_868,昭和,肉体,男,82,1810000,25,100,33,0,6,80,13,9,8,寿命,1,0,82
sim_869,昭和,頭脳,男,84,1970000,0,100,33,0,76,13,9,12,15,病死,1,0,84
sim_870,昭和,センス,女,82,1810000,0,100,33,0,7,6,10,78,12,病死,1,0,82
sim_871,令和,肉体,女,89,4400000,5,100,34,0,15,81,10,7,13,寿命,1,0,89
sim_872,令和,運,女,83,3500000,0,100,33,50,8,11,7,14,55,病死,1,0,83
sim_873,昭和,センス,男,78,1490000,6,100,33,0,14,6,15,82,13,寿命,0,0,78
